Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Overall SVI,county
2018,20165,Rush County,Kansas,6.1,0.0783,20165
2018,20167,Russell County,Kansas,7.3,0.2392,20167
2018,20169,Saline County,Kansas,8.8,0.4162,20169
2018,20171,Scott County,Kansas,7.8,0.3061,20171
2018,20173,Sedgwick County,Kansas,10.7,0.5357,20173
2018,20175,Seward County,Kansas,7,0.9111,20175
2018,20177,Shawnee County,Kansas,10,0.5099,20177
2018,20179,Sheridan County,Kansas,6.9,0.0685,20179
2018,20181,Sherman County,Kansas,8.4,0.4984,20181
2018,20183,Smith County,Kansas,6.4,0.0503,20183
2018,20185,Stafford County,Kansas,7.3,0.2777,20185
2018,20187,Stanton County,Kansas,6.6,0.4965,20187
2018,20189,Stevens County,Kansas,9.6,0.6739,20189
2018,20191,Sumner County,Kansas,9.4,0.2223,20191
2018,20193,Thomas County,Kansas,7.6,0.0704,20193
2018,20195,Trego County,Kansas,7.9,0.0389,20195
2018,20197,Wabaunsee County,Kansas,7.6,0.0532,20197
2018,20199,Wallace County,Kansas,6.9,0.143,20199
2018,20201,Washington County,Kansas,7.1,0.1481,20201
2018,20203,Wichita County,Kansas,8.5,0.4678,20203
2018,20205,Wilson County,Kansas,10,0.6366,20205
2018,20207,Woodson County,Kansas,7.6,0.4398,20207
2018,20209,Wyandotte County,Kansas,13.2,0.9242,20209
2018,21001,Adair County,Kentucky,9.5,0.7121,21001
2018,21003,Allen County,Kentucky,8,0.6796,21003
2018,21005,Anderson County,Kentucky,9.6,0.2637,21005
2018,21007,Ballard County,Kentucky,8.6,0.4459,21007
2018,21009,Barren County,Kentucky,11.7,0.7761,21009
2018,21011,Bath County,Kentucky,11.5,0.729,21011
2018,21013,Bell County,Kentucky,9.2,0.8927,21013
2018,21015,Boone County,Kentucky,10.5,0.1277,21015
2018,21017,Bourbon County,Kentucky,7.1,0.5561,21017
2018,21019,Boyd County,Kentucky,11.7,0.6908,21019
2018,21021,Boyle County,Kentucky,9.5,0.4315,21021
2018,21023,Bracken County,Kentucky,6.7,0.3866,21023
2018,21025,Breathitt County,Kentucky,11.2,0.822,21025
2018,21027,Breckinridge County,Kentucky,7.1,0.7376,21027
2018,21029,Bullitt County,Kentucky,12.2,0.1385,21029
2018,21031,Butler County,Kentucky,8.8,0.792,21031
2018,21033,Caldwell County,Kentucky,11.7,0.4981,21033
2018,21035,Calloway County,Kentucky,8.6,0.4997,21035
2018,21037,Campbell County,Kentucky,10.3,0.2188,21037
2018,21039,Carlisle County,Kentucky,6.5,0.3395,21039
2018,21041,Carroll County,Kentucky,7.8,0.8904,21041
2018,21043,Carter County,Kentucky,11.4,0.8204,21043
2018,21045,Casey County,Kentucky,9,0.7656,21045
2018,21047,Christian County,Kentucky,13.7,0.9127,21047
2018,21049,Clark County,Kentucky,7.6,0.6061,21049
2018,21051,Clay County,Kentucky,9.1,0.9099,21051
2018,21053,Clinton County,Kentucky,9,0.778,21053
2018,21055,Crittenden County,Kentucky,8.1,0.4844,21055
2018,21057,Cumberland County,Kentucky,7.9,0.5315,21057
2018,21059,Daviess County,Kentucky,10.8,0.6169,21059
2018,21061,Edmonson County,Kentucky,8,0.6357,21061
2018,21063,Elliott County,Kentucky,7.2,0.7239,21063
2018,21065,Estill County,Kentucky,8.4,0.7997,21065
2018,21067,Fayette County,Kentucky,10.2,0.4876,21067
2018,21069,Fleming County,Kentucky,9.9,0.771,21069
2018,21071,Floyd County,Kentucky,14.8,0.8503,21071
2018,21073,Franklin County,Kentucky,9.8,0.5468,21073
2018,21075,Fulton County,Kentucky,7.9,0.8704,21075
2018,21077,Gallatin County,Kentucky,8,0.6124,21077
2018,21079,Garrard County,Kentucky,7,0.4299,21079
2018,21081,Grant County,Kentucky,10.8,0.5602,21081
2018,21083,Graves County,Kentucky,11.1,0.7752,21083
2018,21085,Grayson County,Kentucky,8.9,0.6096,21085
2018,21087,Green County,Kentucky,8.3,0.5226,21087
2018,21089,Greenup County,Kentucky,10.2,0.3217,21089
2018,21091,Hancock County,Kentucky,8.4,0.3822,21091
2018,21093,Hardin County,Kentucky,11,0.5672,21093
2018,21095,Harlan County,Kentucky,14.2,0.8803,21095
2018,21097,Harrison County,Kentucky,6.4,0.5057,21097
2018,21099,Hart County,Kentucky,8.5,0.7659,21099
2018,21101,Henderson County,Kentucky,13.8,0.7089,21101
2018,21103,Henry County,Kentucky,7.1,0.5274,21103
2018,21105,Hickman County,Kentucky,8.5,0.5739,21105
2018,21107,Hopkins County,Kentucky,13.7,0.5541,21107
2018,21109,Jackson County,Kentucky,11,0.6662,21109
2018,21111,Jefferson County,Kentucky,11.3,0.5682,21111
2018,21113,Jessamine County,Kentucky,8.2,0.5201,21113
2018,21115,Johnson County,Kentucky,11.7,0.8102,21115
2018,21117,Kenton County,Kentucky,10.3,0.3379,21117
2018,21119,Knott County,Kentucky,14.2,0.8548,21119
2018,21121,Knox County,Kentucky,9.1,0.8325,21121
2018,21123,Larue County,Kentucky,7.1,0.5318,21123
2018,21125,Laurel County,Kentucky,12.8,0.7522,21125
2018,21127,Lawrence County,Kentucky,10.2,0.7583,21127
2018,21129,Lee County,Kentucky,9,0.8182,21129
2018,21131,Leslie County,Kentucky,10.7,0.7745,21131
2018,21133,Letcher County,Kentucky,15.4,0.8755,21133
2018,21135,Lewis County,Kentucky,10,0.6242,21135
2018,21137,Lincoln County,Kentucky,9,0.7083,21137
2018,21139,Livingston County,Kentucky,7.1,0.264,21139
2018,21141,Logan County,Kentucky,7.8,0.5287,21141
2018,21143,Lyon County,Kentucky,7.6,0.3252,21143
2018,21151,Madison County,Kentucky,7.9,0.4968,21151
2018,21153,Magoffin County,Kentucky,12.9,0.8057,21153
2018,21155,Marion County,Kentucky,8.8,0.9057,21155
2018,21157,Marshall County,Kentucky,8.1,0.2723,21157
2018,21159,Martin County,Kentucky,11.7,0.8494,21159
2018,21161,Mason County,Kentucky,9.3,0.6682,21161
2018,21145,Mccracken County,Kentucky,11.2,0.4153,21145
2018,21147,Mccreary County,Kentucky,10.8,0.878,21147
2018,21149,Mclean County,Kentucky,7.3,0.4217,21149
2018,21163,Meade County,Kentucky,10,0.3178,21163
2018,21165,Menifee County,Kentucky,10.2,0.5847,21165
2018,21167,Mercer County,Kentucky,6.7,0.4134,21167
2018,21169,Metcalfe County,Kentucky,9,0.6812,21169
2018,21171,Monroe County,Kentucky,8.1,0.6975,21171
2018,21173,Montgomery County,Kentucky,9.7,0.7987,21173
2018,21175,Morgan County,Kentucky,8.8,0.8293,21175
2018,21177,Muhlenberg County,Kentucky,10.4,0.6134,21177
2018,21179,Nelson County,Kentucky,8.3,0.2895,21179
2018,21181,Nicholas County,Kentucky,7.1,0.8197,21181
2018,21183,Ohio County,Kentucky,9.6,0.5799,21183
2018,21185,Oldham County,Kentucky,7.4,0.0395,21185
2018,21187,Owen County,Kentucky,7.4,0.5264,21187
2018,21189,Owsley County,Kentucky,8.4,0.8414,21189
2018,21191,Pendleton County,Kentucky,9.4,0.415,21191
2018,21193,Perry County,Kentucky,11.7,0.9051,21193
2018,21195,Pike County,Kentucky,13.4,0.7908,21195
2018,21197,Powell County,Kentucky,8.8,0.7732,21197
2018,21199,Pulaski County,Kentucky,11.2,0.742,21199
2018,21201,Robertson County,Kentucky,6.7,0.3538,21201
2018,21203,Rockcastle County,Kentucky,8.9,0.7882,21203
2018,21205,Rowan County,Kentucky,7.9,0.7557,21205
2018,21207,Russell County,Kentucky,9.6,0.8634,21207
2018,21209,Scott County,Kentucky,7.4,0.3331,21209
2018,21211,Shelby County,Kentucky,7.8,0.4261,21211
2018,21213,Simpson County,Kentucky,6.8,0.2879,21213
2018,21215,Spencer County,Kentucky,8.7,0.0369,21215
2018,21217,Taylor County,Kentucky,8.6,0.721,21217
2018,21219,Todd County,Kentucky,9.3,0.8092,21219
2018,21221,Trigg County,Kentucky,9,0.365,21221
2018,21223,Trimble County,Kentucky,7.3,0.7143,21223
2018,21225,Union County,Kentucky,9.7,0.5366,21225
2018,21227,Warren County,Kentucky,7.8,0.7096,21227
2018,21229,Washington County,Kentucky,9.5,0.5127,21229
2018,21231,Wayne County,Kentucky,11.2,0.7478,21231
2018,21233,Webster County,Kentucky,7.3,0.7854,21233
2018,21235,Whitley County,Kentucky,11.6,0.8379,21235
2018,21237,Wolfe County,Kentucky,9.9,0.8621,21237
2018,21239,Woodford County,Kentucky,7.1,0.2041,21239
2018,22001,Acadia Parish,Louisiana,10,0.9182,22001
2018,22003,Allen Parish,Louisiana,8.5,0.9261,22003
2018,22005,Ascension Parish,Louisiana,10.6,0.3968,22005
2018,22007,Assumption Parish,Louisiana,11.1,0.779,22007
2018,22009,Avoyelles Parish,Louisiana,10.2,0.9634,22009
2018,22011,Beauregard Parish,Louisiana,9.8,0.6519,22011
2018,22013,Bienville Parish,Louisiana,8.8,0.9401,22013
2018,22015,Bossier Parish,Louisiana,9.5,0.5876,22015
2018,22017,Caddo Parish,Louisiana,11.9,0.8385,22017
2018,22019,Calcasieu Parish,Louisiana,11.1,0.7392,22019
2018,22021,Caldwell Parish,Louisiana,8.4,0.9331,22021
2018,22023,Cameron Parish,Louisiana,7.4,0.2643,22023
2018,22025,Catahoula Parish,Louisiana,8.5,0.7806,22025
2018,22027,Claiborne Parish,Louisiana,11.4,0.9478,22027
2018,22029,Concordia Parish,Louisiana,10.4,0.9134,22029
2018,22031,De Soto Parish,Louisiana,9.3,0.8917,22031
2018,22033,East Baton Rouge Parish,Louisiana,11.6,0.6653,22033
2018,22035,East Carroll Parish,Louisiana,8.6,0.9357,22035
2018,22037,East Feliciana Parish,Louisiana,9.1,0.8185,22037
2018,22039,Evangeline Parish,Louisiana,9.6,0.9975,22039
2018,22041,Franklin Parish,Louisiana,9,0.9519,22041
2018,22043,Grant Parish,Louisiana,7.8,0.6274,22043
2018,22045,Iberia Parish,Louisiana,10.9,0.9605,22045
2018,22047,Iberville Parish,Louisiana,10.4,0.886,22047
2018,22049,Jackson Parish,Louisiana,7.7,0.9382,22049
2018,22051,Jefferson Parish,Louisiana,11.6,0.6121,22051
2018,22053,Jefferson Davis Parish,Louisiana,9,0.8105,22053
2018,22055,Lafayette Parish,Louisiana,11.3,0.6217,22055
2018,22057,Lafourche Parish,Louisiana,11.6,0.7669,22057
2018,22059,Lasalle Parish,Louisiana,9,0.7634,22059
2018,22061,Lincoln Parish,Louisiana,9.3,0.8478,22061
2018,22063,Livingston Parish,Louisiana,8.3,0.4309,22063
2018,22065,Madison Parish,Louisiana,9.6,0.9697,22065
2018,22067,Morehouse Parish,Louisiana,8.9,0.8847,22067
2018,22069,Natchitoches Parish,Louisiana,11.7,0.8573,22069
2018,22071,Orleans Parish,Louisiana,10.6,0.7449,22071
2018,22073,Ouachita Parish,Louisiana,12.3,0.8522,22073
2018,22075,Plaquemines Parish,Louisiana,11.1,0.7061,22075
2018,22077,Pointe Coupee Parish,Louisiana,9.5,0.8475,22077
2018,22079,Rapides Parish,Louisiana,13.5,0.9086,22079
2018,22081,Red River Parish,Louisiana,7.6,0.8137,22081
2018,22083,Richland Parish,Louisiana,10.3,0.8554,22083
2018,22085,Sabine Parish,Louisiana,8.6,0.8315,22085
2018,22087,St. Bernard Parish,Louisiana,9.7,0.7713,22087
2018,22089,St. Charles Parish,Louisiana,9.1,0.3529,22089
2018,22091,St. Helena Parish,Louisiana,8.1,0.9,22091
2018,22093,St. James Parish,Louisiana,8.6,0.6299,22093
2018,22095,St. John The Baptist Parish,Louisiana,10.5,0.7468,22095
2018,22097,St. Landry Parish,Louisiana,11.4,0.922,22097
2018,22099,St. Martin Parish,Louisiana,9.5,0.7831,22099
2018,22101,St. Mary Parish,Louisiana,11.7,0.9162,22101
2018,22103,St. Tammany Parish,Louisiana,10.1,0.3105,22103
2018,22105,Tangipahoa Parish,Louisiana,11.2,0.8885,22105
2018,22107,Tensas Parish,Louisiana,8.8,0.8366,22107
2018,22109,Terrebonne Parish,Louisiana,11.2,0.8952,22109
2018,22111,Union Parish,Louisiana,10.8,0.808,22111
2018,22113,Vermilion Parish,Louisiana,7.8,0.8201,22113
2018,22115,Vernon Parish,Louisiana,11.8,0.7433,22115
2018,22117,Washington Parish,Louisiana,15.1,0.9962,22117
2018,22119,Webster Parish,Louisiana,10.6,0.879,22119
2018,22121,West Baton Rouge Parish,Louisiana,9.5,0.7611,22121
2018,22123,West Carroll Parish,Louisiana,8.5,0.6685,22123
2018,22125,West Feliciana Parish,Louisiana,7.8,0.6901,22125
2018,22127,Winn Parish,Louisiana,9.5,0.7755,22127
2018,23001,Androscoggin County,Maine,10.3,0.5567,23001
2018,23003,Aroostook County,Maine,11.4,0.5946,23003
2018,23005,Cumberland County,Maine,6.9,0.1363,23005
2018,23007,Franklin County,Maine,7.7,0.215,23007
2018,23009,Hancock County,Maine,7,0.193,23009
2018,23011,Kennebec County,Maine,8.4,0.3787,23011
2018,23013,Knox County,Maine,6.1,0.1475,23013
2018,23015,Lincoln County,Maine,7.2,0.1143,23015
2018,23017,Oxford County,Maine,8.4,0.3726,23017
2018,23019,Penobscot County,Maine,9.8,0.4532,23019
2018,23021,Piscataquis County,Maine,9.9,0.4898,23021
2018,23023,Sagadahoc County,Maine,6.9,0.0522,23023
2018,23025,Somerset County,Maine,9.1,0.622,23025
2018,23027,Waldo County,Maine,8.6,0.2197,23027
2018,23029,Washington County,Maine,8.4,0.6439,23029
2018,23031,York County,Maine,7.9,0.0936,23031
2018,24001,Allegany County,Maryland,11,0.621,24001
2018,24003,Anne Arundel County,Maryland,9.1,0.1783,24003
2018,24005,Baltimore County,Maryland,9.9,0.3818,24005
2018,24510,Baltimore City,Maryland,12.4,0.8312,24510
2018,24009,Calvert County,Maryland,9.9,0.0471,24009
2018,24011,Caroline County,Maryland,12.6,0.5535,24011
2018,24013,Carroll County,Maryland,7.6,0.0404,24013
2018,24015,Cecil County,Maryland,9.3,0.2933,24015
2018,24017,Charles County,Maryland,10.9,0.1723,24017
2018,24019,Dorchester County,Maryland,13.3,0.7506,24019
2018,24021,Frederick County,Maryland,8.6,0.1589,24021
2018,24023,Garrett County,Maryland,10,0.1812,24023
2018,24025,Harford County,Maryland,9.7,0.0933,24025
2018,24027,Howard County,Maryland,6.8,0.1306,24027
2018,24029,Kent County,Maryland,8.7,0.4277,24029
2018,24031,Montgomery County,Maryland,7.3,0.3255,24031
2018,24033,Prince George&#39;s County,Maryland,12.6,0.6261,24033
2018,24035,Queen Anne&#39;s County,Maryland,7.4,0.022,24035
2018,24039,Somerset County,Maryland,12.8,0.8978,24039
2018,24037,St. Mary&#39;s County,Maryland,10.6,0.2086,24037
2018,24041,Talbot County,Maryland,7.1,0.1331,24041
2018,24043,Washington County,Maryland,12,0.614,24043
2018,24045,Wicomico County,Maryland,11.4,0.7739,24045
2018,24047,Worcester County,Maryland,9.4,0.2803,24047
2018,25001,Barnstable County,Massachusetts,6.9,0.0564,25001
2018,25003,Berkshire County,Massachusetts,8.3,0.4083,25003
2018,25005,Bristol County,Massachusetts,8,0.5248,25005
2018,25007,Dukes County,Massachusetts,7,0.0096,25007
2018,25009,Essex County,Massachusetts,8.2,0.508,25009
2018,25011,Franklin County,Massachusetts,6.7,0.2096,25011
2018,25013,Hampden County,Massachusetts,7.9,0.8232,25013
2018,25015,Hampshire County,Massachusetts,6.2,0.2325,25015
2018,25017,Middlesex County,Massachusetts,6.4,0.2264,25017
2018,25019,Nantucket County,Massachusetts,6.5,0.0268,25019
2018,25021,Norfolk County,Massachusetts,7,0.2092,25021
2018,25023,Plymouth County,Massachusetts,8,0.2303,25023
2018,25025,Suffolk County,Massachusetts,8.3,0.7379,25025
2018,25027,Worcester County,Massachusetts,8,0.4096,25027
2018,26001,Alcona County,Michigan,7.3,0.2557,26001
2018,26003,Alger County,Michigan,7.5,0.4481,26003
2018,26005,Allegan County,Michigan,7.4,0.1758,26005
2018,26007,Alpena County,Michigan,6.6,0.3408,26007
2018,26009,Antrim County,Michigan,6.4,0.1156,26009
2018,26011,Arenac County,Michigan,8,0.5054,26011
2018,26013,Baraga County,Michigan,8,0.6599,26013
2018,26015,Barry County,Michigan,8.4,0.0869,26015
2018,26017,Bay County,Michigan,8.4,0.4404,26017
2018,26019,Benzie County,Michigan,8,0.1051,26019
2018,26021,Berrien County,Michigan,8.2,0.6475,26021
2018,26023,Branch County,Michigan,8.1,0.6315,26023
2018,26025,Calhoun County,Michigan,11.4,0.7242,26025
2018,26027,Cass County,Michigan,9.2,0.328,26027
2018,26029,Charlevoix County,Michigan,7.5,0.0968,26029
2018,26031,Cheboygan County,Michigan,9.2,0.286,26031
2018,26033,Chippewa County,Michigan,8.8,0.7245,26033
2018,26035,Clare County,Michigan,8.8,0.772,26035
2018,26037,Clinton County,Michigan,8.7,0.0401,26037
2018,26039,Crawford County,Michigan,8.3,0.3697,26039
2018,26041,Delta County,Michigan,10.1,0.3545,26041
2018,26043,Dickinson County,Michigan,7.6,0.2296,26043
2018,26045,Eaton County,Michigan,8.4,0.3131,26045
2018,26047,Emmet County,Michigan,5.5,0.1357,26047
2018,26049,Genesee County,Michigan,10.5,0.6624,26049
2018,26051,Gladwin County,Michigan,7.3,0.5398,26051
2018,26053,Gogebic County,Michigan,8.7,0.4038,26053
2018,26055,Grand Traverse County,Michigan,5.9,0.1803,26055
2018,26057,Gratiot County,Michigan,8.7,0.6035,26057
2018,26059,Hillsdale County,Michigan,7.8,0.5019,26059
2018,26061,Houghton County,Michigan,7.7,0.4962,26061
2018,26063,Huron County,Michigan,8.4,0.2745,26063
2018,26065,Ingham County,Michigan,8.4,0.5742,26065
2018,26067,Ionia County,Michigan,8.3,0.478,26067
2018,26069,Iosco County,Michigan,9.2,0.4494,26069
2018,26071,Iron County,Michigan,7.7,0.2825,26071
2018,26073,Isabella County,Michigan,8.5,0.6016,26073
2018,26075,Jackson County,Michigan,9.7,0.5506,26075
2018,26077,Kalamazoo County,Michigan,9.5,0.407,26077
2018,26079,Kalkaska County,Michigan,8.4,0.5083,26079
2018,26081,Kent County,Michigan,8.7,0.4761,26081
2018,26083,Keweenaw County,Michigan,6.8,0.0787,26083
2018,26085,Lake County,Michigan,7.6,0.7818,26085
2018,26087,Lapeer County,Michigan,6.7,0.2382,26087
2018,26089,Leelanau County,Michigan,7.2,0.0245,26089
2018,26091,Lenawee County,Michigan,9.6,0.4076,26091
2018,26093,Livingston County,Michigan,6.5,0.0067,26093
2018,26095,Luce County,Michigan,7.6,0.5338,26095
2018,26097,Mackinac County,Michigan,7.8,0.6452,26097
2018,26099,Macomb County,Michigan,10.2,0.3296,26099
2018,26101,Manistee County,Michigan,8.6,0.3997,26101
2018,26103,Marquette County,Michigan,7.6,0.3057,26103
2018,26105,Mason County,Michigan,8.6,0.3376,26105
2018,26107,Mecosta County,Michigan,6.6,0.5975,26107
2018,26109,Menominee County,Michigan,7.7,0.2764,26109
2018,26111,Midland County,Michigan,7.5,0.1618,26111
2018,26113,Missaukee County,Michigan,10.1,0.4755,26113
2018,26115,Monroe County,Michigan,8.5,0.1494,26115
2018,26117,Montcalm County,Michigan,9.9,0.6127,26117
2018,26119,Montmorency County,Michigan,8.1,0.3729,26119
2018,26121,Muskegon County,Michigan,11.5,0.7035,26121
2018,26123,Newaygo County,Michigan,8.5,0.6318,26123
2018,26125,Oakland County,Michigan,7.8,0.114,26125
2018,26127,Oceana County,Michigan,9.3,0.858,26127
2018,26129,Ogemaw County,Michigan,8.2,0.6258,26129
2018,26131,Ontonagon County,Michigan,7.1,0.2732,26131
2018,26133,Osceola County,Michigan,9.5,0.7401,26133
2018,26135,Oscoda County,Michigan,7,0.6694,26135
2018,26137,Otsego County,Michigan,7.7,0.3694,26137
2018,26139,Ottawa County,Michigan,7.6,0.2172,26139
2018,26141,Presque Isle County,Michigan,8.7,0.2761,26141
2018,26143,Roscommon County,Michigan,8,0.4627,26143
2018,26145,Saginaw County,Michigan,10.3,0.7048,26145
2018,26151,Sanilac County,Michigan,7.6,0.4834,26151
2018,26153,Schoolcraft County,Michigan,7.2,0.5452,26153
2018,26155,Shiawassee County,Michigan,7.6,0.1325,26155
2018,26147,St. Clair County,Michigan,8,0.279,26147
2018,26149,St. Joseph County,Michigan,10.6,0.6516,26149
2018,26157,Tuscola County,Michigan,8.5,0.3959,26157
2018,26159,Van Buren County,Michigan,9.4,0.6589,26159
2018,26161,Washtenaw County,Michigan,8.1,0.2236,26161
2018,26163,Wayne County,Michigan,11,0.8723,26163
2018,26165,Wexford County,Michigan,9.9,0.5035,26165
2018,27001,Aitkin County,Minnesota,7.5,0.3083,27001
2018,27003,Anoka County,Minnesota,7.8,0.1404,27003
2018,27005,Becker County,Minnesota,6.1,0.299,27005
2018,27007,Beltrami County,Minnesota,8.8,0.7771,27007
2018,27009,Benton County,Minnesota,8.4,0.4318,27009
2018,27011,Big Stone County,Minnesota,7.7,0.2006,27011
2018,27013,Blue Earth County,Minnesota,8.5,0.2838,27013
2018,27015,Brown County,Minnesota,8.6,0.1274,27015
2018,27017,Carlton County,Minnesota,8.5,0.2666,27017
2018,27019,Carver County,Minnesota,6.9,0.0124,27019
2018,27021,Cass County,Minnesota,7.6,0.35,27021
2018,27023,Chippewa County,Minnesota,9.8,0.3522,27023
2018,27025,Chisago County,Minnesota,7.9,0.0592,27025
2018,27027,Clay County,Minnesota,7.2,0.2217,27027
2018,27029,Clearwater County,Minnesota,8.6,0.7917,27029
2018,27031,Cook County,Minnesota,7.6,0.2029,27031
2018,27033,Cottonwood County,Minnesota,7.6,0.4726,27033
2018,27035,Crow Wing County,Minnesota,6.9,0.1223,27035
2018,27037,Dakota County,Minnesota,7.1,0.1207,27037
2018,27039,Dodge County,Minnesota,7.5,0.0573,27039
2018,27041,Douglas County,Minnesota,7.5,0.0446,27041
2018,27043,Faribault County,Minnesota,7.4,0.157,27043
2018,27045,Fillmore County,Minnesota,5,0.2169,27045
2018,27047,Freeborn County,Minnesota,6.5,0.4328,27047
2018,27049,Goodhue County,Minnesota,6.9,0.1707,27049
2018,27051,Grant County,Minnesota,6.8,0.0946,27051
2018,27053,Hennepin County,Minnesota,6.6,0.3092,27053
2018,27055,Houston County,Minnesota,7.1,0.0185,27055
2018,27057,Hubbard County,Minnesota,7.9,0.2051,27057
2018,27059,Isanti County,Minnesota,7.8,0.1022,27059
2018,27061,Itasca County,Minnesota,9,0.3293,27061
2018,27063,Jackson County,Minnesota,8.3,0.0306,27063
2018,27065,Kanabec County,Minnesota,9,0.2841,27065
2018,27067,Kandiyohi County,Minnesota,6.9,0.4064,27067
2018,27069,Kittson County,Minnesota,9,0.0997,27069
2018,27071,Koochiching County,Minnesota,7.1,0.4366,27071
2018,27073,Lac Qui Parle County,Minnesota,8.3,0.1006,27073
2018,27075,Lake County,Minnesota,6.4,0.1102,27075
2018,27077,Lake Of The Woods County,Minnesota,7.6,0.1576,27077
2018,27079,Le Sueur County,Minnesota,8.4,0.1146,27079
2018,27081,Lincoln County,Minnesota,9.1,0.0666,27081
2018,27083,Lyon County,Minnesota,8.1,0.4532,27083
2018,27087,Mahnomen County,Minnesota,8.9,0.8717,27087
2018,27089,Marshall County,Minnesota,9.2,0.1411,27089
2018,27091,Martin County,Minnesota,8.2,0.1933,27091
2018,27085,Mcleod County,Minnesota,7.8,0.1261,27085
2018,27093,Meeker County,Minnesota,7.9,0.1869,27093
2018,27095,Mille Lacs County,Minnesota,9.2,0.5917,27095
2018,27097,Morrison County,Minnesota,8,0.2682,27097
2018,27099,Mower County,Minnesota,8.1,0.6283,27099
2018,27101,Murray County,Minnesota,6.9,0.1064,27101
2018,27103,Nicollet County,Minnesota,7.6,0.2513,27103
2018,27105,Nobles County,Minnesota,9.9,0.815,27105
2018,27107,Norman County,Minnesota,7.3,0.3248,27107
2018,27109,Olmsted County,Minnesota,7,0.2599,27109
2018,27111,Otter Tail County,Minnesota,7.9,0.2099,27111
2018,27113,Pennington County,Minnesota,7.6,0.3016,27113
2018,27115,Pine County,Minnesota,8.9,0.4631,27115
2018,27117,Pipestone County,Minnesota,6.9,0.4646,27117
2018,27119,Polk County,Minnesota,7.7,0.3669,27119
2018,27121,Pope County,Minnesota,5.7,0.0315,27121
2018,27123,Ramsey County,Minnesota,8,0.6334,27123
2018,27125,Red Lake County,Minnesota,8.4,0.1525,27125
2018,27127,Redwood County,Minnesota,9.9,0.2293,27127
2018,27129,Renville County,Minnesota,8,0.1968,27129
2018,27131,Rice County,Minnesota,6.2,0.393,27131
2018,27133,Rock County,Minnesota,7,0.1532,27133
2018,27135,Roseau County,Minnesota,8.5,0.2478,27135
2018,27139,Scott County,Minnesota,7.2,0.1108,27139
2018,27141,Sherburne County,Minnesota,6.8,0.0885,27141
2018,27143,Sibley County,Minnesota,8.9,0.1315,27143
2018,27137,St. Louis County,Minnesota,7.3,0.3118,27137
2018,27145,Stearns County,Minnesota,6.9,0.3885,27145
2018,27147,Steele County,Minnesota,7.9,0.3013,27147
2018,27149,Stevens County,Minnesota,8.1,0.2258,27149
2018,27151,Swift County,Minnesota,8.1,0.3213,27151
2018,27153,Todd County,Minnesota,7.5,0.4812,27153
2018,27155,Traverse County,Minnesota,8.6,0.2602,27155
2018,27157,Wabasha County,Minnesota,8.1,0.0589,27157
2018,27159,Wadena County,Minnesota,8.1,0.6554,27159
2018,27161,Waseca County,Minnesota,8.3,0.2503,27161
2018,27163,Washington County,Minnesota,7.6,0.0682,27163
2018,27165,Watonwan County,Minnesota,8.7,0.5191,27165
2018,27167,Wilkin County,Minnesota,8.8,0.1924,27167
2018,27169,Winona County,Minnesota,8.2,0.2115,27169
2018,27171,Wright County,Minnesota,7,0.0462,27171
2018,27173,Yellow Medicine County,Minnesota,7.7,0.3344,27173
2018,28001,Adams County,Mississippi,11.7,0.9914,28001
2018,28003,Alcorn County,Mississippi,10.3,0.6955,28003
2018,28005,Amite County,Mississippi,10.6,0.8191,28005
2018,28007,Attala County,Mississippi,9.9,0.9844,28007
2018,28009,Benton County,Mississippi,10,0.6605,28009
2018,28011,Bolivar County,Mississippi,12.4,0.9675,28011
2018,28013,Calhoun County,Mississippi,11.8,0.965,28013
2018,28015,Carroll County,Mississippi,10.1,0.6303,28015
2018,28017,Chickasaw County,Mississippi,10.2,0.9143,28017
2018,28019,Choctaw County,Mississippi,12.4,0.8541,28019
2018,28021,Claiborne County,Mississippi,9.3,0.992,28021
2018,28023,Clarke County,Mississippi,9.9,0.6669,28023
2018,28025,Clay County,Mississippi,12.1,0.7054,28025
2018,28027,Coahoma County,Mississippi,13.3,0.9322,28027
2018,28029,Copiah County,Mississippi,12.6,0.9411,28029
2018,28031,Covington County,Mississippi,9.7,0.7879,28031
2018,28033,Desoto County,Mississippi,12.3,0.3032,28033
2018,28035,Forrest County,Mississippi,10.9,0.9366,28035
2018,28037,Franklin County,Mississippi,8.7,0.5717,28037
2018,28039,George County,Mississippi,10.5,0.6137,28039
2018,28041,Greene County,Mississippi,9.6,0.6067,28041
2018,28043,Grenada County,Mississippi,12.2,0.8771,28043
2018,28045,Hancock County,Mississippi,7.9,0.5924,28045
2018,28047,Harrison County,Mississippi,10.1,0.8838,28047
2018,28049,Hinds County,Mississippi,11.7,0.8742,28049
2018,28051,Holmes County,Mississippi,12.4,0.9818,28051
2018,28053,Humphreys County,Mississippi,8.6,0.9369,28053
2018,28055,Issaquena County,Mississippi,8,0.951,28055
2018,28057,Itawamba County,Mississippi,11.8,0.5487,28057
2018,28059,Jackson County,Mississippi,11.8,0.5433,28059
2018,28061,Jasper County,Mississippi,11.5,0.7691,28061
2018,28063,Jefferson County,Mississippi,11.1,0.9637,28063
2018,28065,Jefferson Davis County,Mississippi,10.3,0.8439,28065
2018,28067,Jones County,Mississippi,13.3,0.892,28067
